node	length	degree	branching	terminal
s3686	179345	4	True	False
s4054	12	2	False	False
s104890	79	2	False	False
s82397	68	2	False	False
s105164	260	4	True	False
s5049	54	2	False	False
s105338	280	2	False	False
s81827	85	2	False	False
s82044	248	3	True	False
s2586	50	2	False	False
s81529	802	3	True	False
s1168	446	4	True	False
s83335	10	2	False	False
s3922	64033	4	True	False
s115018	180	2	False	False
s120922	96	2	False	False
s5045	240	2	False	False
s82831	108	2	False	False
s2042	186	2	False	False
s82267	6	2	False	False
s3918	72435	4	True	False
s121049	562	2	False	False
s104942	140	2	False	False
s82052	585	3	True	False
s3811	101	2	False	False
s4743	1376	2	False	False
s1528	2	2	False	False
s1545	2875	4	True	False
s1452	244204	4	True	False
s120962	7988	2	False	False
s140516	175	2	False	False
s3509	82330	4	True	False
s5088	78	4	True	False
s115071	348	2	False	False
s143351	136	2	False	False
s143402	6125	2	False	False
s5160	167	3	True	False
s83058	99	2	False	False
s2551	17	2	False	False
s1669	144768	4	True	False
s114756	39	3	True	False
s115026	141	2	False	False
s83302	142	4	True	False
s2800	117	4	True	False
s105345	4	4	True	False
s137944	104	2	False	False
s105259	241	2	False	False
s953	25202	4	True	False
s2326	107284	4	True	False
s3037	7055	4	True	False
s5220	3	2	False	False
s736	2397	4	True	False
s82411	3	2	False	False
s83060	636	5	True	False
s5125	57	2	False	False
s1714	119	2	False	False
s4377	251767	4	True	False
s4999	3	2	False	False
s83130	1496	3	True	False
s114974	14	2	False	False
s104937	56	2	False	False
s82476	154	2	False	False
s125344	3543	3	True	False
s81495	180	2	False	False
s3448	104	2	False	False
s134647	519	2	False	False
s4139	53	2	False	False
s138288	112	2	False	False
s121129	77	2	False	False
s81677	148	4	True	False
s83306	11	3	True	False
s1105	40086	4	True	False
s138207	83	2	False	False
s5239	14	5	True	False
s688	2748	4	True	False
s81541	228	3	True	False
s81605	21	2	False	False
s131964	120	2	False	False
s3576	18574	4	True	False
s3216	431	8	True	False
s4245	3917	4	True	False
s5156	1	2	False	False
s4799	69699	4	True	False
s105029	76	2	False	False
s105590	1255	2	False	False
s121104	129	2	False	False
s140241	7	2	False	False
s82584	234	4	True	False
s121086	60	2	False	False
s82645	172	2	False	False
s129142	9	2	False	False
s4651	18	2	False	False
s82389	1	2	False	False
s81411	256	2	False	False
s3098	6	2	False	False
s120817	1	2	False	False
s4745	12797	4	True	False
s125346	1690	4	True	False
s3787	8	2	False	False
s114779	70	2	False	False
s2957	1	2	False	False
s105349	1405	3	True	False
s104931	314	2	False	False
s114772	10	4	True	False
s134690	5	2	False	False
s82183	87	2	False	False
s82174	100	2	False	False
s1260	2330	4	True	False
s120786	145	2	False	False
s131985	195	2	False	False
s114558	77	2	False	False
s1087	18269	2	False	False
s2323	142	4	True	False
s546	530	3	True	False
s3252	96	3	True	False
s5387	5	3	True	False
s5381	8	3	True	False
s81698	31	3	True	False
s125535	376	2	False	False
s652	20	2	False	False
s81984	320	2	False	False
s121025	1	2	False	False
s81927	19	4	True	False
s182	6	3	True	False
s125425	94	2	False	False
s1878	93088	5	True	False
s134646	9	2	False	False
s2898	25952	4	True	False
s4289	61129	4	True	False
s2967	81	2	False	False
s125432	536	2	False	False
s104905	54	2	False	False
s3876	102	2	False	False
s82400	202	4	True	False
s1238	76	2	False	False
s105289	187	3	True	False
s143366	22	2	False	False
s2896	83695	4	True	False
s115011	50	2	False	False
s83091	344	3	True	False
s131899	19	2	False	False
s4707	108	2	False	False
s81889	261	2	False	False
s105466	102	7	True	False
s2015	184853	4	True	False
s2039	30408	4	True	False
s82078	127	2	False	False
s114666	580	4	True	False
s4587	63	3	True	False
s82837	243	2	False	False
s82838	334	2	False	False
s2723	172132	4	True	False
s2460	160641	4	True	False
s3441	4	2	False	False
s140503	203	2	False	False
s4133	1540	4	True	False
s82959	69	3	True	False
s435	16914	4	True	False
s120794	6053	2	False	False
s81600	27	2	False	False
s120878	50	2	False	False
s139625	21	2	False	False
s81634	332	2	False	False
s143365	11	2	False	False
s114563	105	2	False	False
s129035	72	3	True	False
s105525	85	2	False	False
s140233	90	2	False	False
s105231	180	2	False	False
s114716	77	2	False	False
s2168	14585	4	True	False
s986	10914	4	True	False
s129067	2920	2	False	False
s82761	36	3	True	False
s140443	2352	2	False	False
s3953	83	2	False	False
s125541	68	3	True	False
s114919	5180	3	True	False
s140515	1	2	False	False
s873	298	2	False	False
s121076	71	3	True	False
s83208	73	3	True	False
s129176	70	2	False	False
s221	19787	4	True	False
s134625	81	2	False	False
s5284	1	2	False	False
s3269	1782	3	True	False
s140224	836	2	False	False
s134685	1	2	False	False
s1046	52	2	False	False
s5362	60	2	False	False
s3365	334	2	False	False
s82425	12	3	True	False
s138298	67	2	False	False
s114783	253	2	False	False
s287	44	4	True	False
s114953	360	2	False	False
s2923	284	2	False	False
s633	2075	4	True	False
s4396	72003	5	True	False
s2928	59	2	False	False
s120822	74	2	False	False
s3145	10	4	True	False
s138287	21	2	False	False
s83333	390	2	False	False
s83055	100	4	True	False
s82498	965	2	False	False
s81908	175	3	True	False
s121154	315	2	False	False
s5259	20787	5	True	False
s4848	69	2	False	False
s82842	691	2	False	False
s5181	622	4	True	False
s4514	16	3	True	False
s5212	691	3	True	False
s121140	58	2	False	False
s105198	318	2	False	False
s81435	64	2	False	False
s4982	141423	4	True	False
s83107	5	2	False	False
s3354	307674	4	True	False
s1899	336	2	False	False
s82300	6931	3	True	False
s5221	31175	4	True	False
s386	85	2	False	False
s2068	4	2	False	False
s105334	63	2	False	False
s129166	81	2	False	False
s104930	322	2	False	False
s82327	177	4	True	False
s134652	1	2	False	False
s24	22	2	False	False
s1263	83887	4	True	False
s3570	940	4	True	False
s3513	15770	4	True	False
s138314	377	2	False	False
s81557	54	2	False	False
s114570	178	2	False	False
s3014	674	2	False	False
s3327	30131	4	True	False
s690	9048	4	True	False
s81486	169	2	False	False
s125403	192	2	False	False
s129039	52	2	False	False
s143382	58	2	False	False
s2745	119	2	False	False
s1707	309	2	False	False
s3451	119	3	True	False
s1371	166	4	True	False
s5285	1605	4	True	False
s121148	315	2	False	False
s3724	179520	4	True	False
s1222	37	3	True	False
s3293	1768	3	True	False
s82133	49	2	False	False
s82026	60	2	False	False
s105342	588	3	True	False
s1630	53640	4	True	False
s3531	316	2	False	False
s105728	283	2	False	False
s1627	6	3	True	False
s3167	947	4	True	False
s4522	182	2	False	False
s84	13073	4	True	False
s82448	328	3	True	False
s5373	2	2	False	False
s134681	213	2	False	False
s2933	63503	4	True	False
s105143	67	2	False	False
s81519	234	2	False	False
s143376	7	2	False	False
s82653	90	4	True	False
s3302	1761	4	True	False
s121092	123	2	False	False
s1504	16	4	True	False
s3716	3	2	False	False
s1845	7325	4	True	False
s105091	72	3	True	False
s3841	64851	4	True	False
s5016	531	4	True	False
s120931	237	2	False	False
s83137	1184	3	True	False
s974	189982	4	True	False
s1192	38	3	True	False
s159	1	2	False	False
s105147	1393	2	False	False
s137989	159	2	False	False
s1153	184	2	False	False
s4	360	4	True	False
s82636	263	2	False	False
s125566	1	2	False	False
s3018	5	2	False	False
s1856	52	2	False	False
s82257	198	2	False	False
s1162	213	2	False	False
s140457	7	2	False	False
s131954	72	2	False	False
s140421	26	2	False	False
s121185	3216	2	False	False
s5385	48	4	True	False
s114933	1244	4	True	False
s705	19657	4	True	False
s4115	200	4	True	False
s137951	6688	2	False	False
s1828	21750	4	True	False
s2421	33088	4	True	False
s3257	41	3	True	False
s1530	171	4	True	False
s3583	320	2	False	False
s514	441	2	False	False
s4439	721	4	True	False
s3940	167	4	True	False
s3253	150	3	True	False
s83210	244	2	False	False
s1922	178691	4	True	False
s1265	127158	4	True	False
s131888	95	2	False	False
s81881	389	4	True	False
s1566	10	3	True	False
s890	2445	4	True	False
s2371	51	2	False	False
s140245	134	2	False	False
s105597	1	2	False	False
s129241	1624	2	False	False
s82563	1013	2	False	False
s1041	159	3	True	False
s3135	11	2	False	False
s142607	101	2	False	False
s4873	69570	4	True	False
s1671	15380	4	True	False
s5436	53	3	True	False
s81593	69	2	False	False
s262	12	2	False	False
s3393	29166	4	True	False
s131987	739	2	False	False
s138310	1	2	False	False
s143327	118	2	False	False
s131878	9	2	False	False
s2435	276124	4	True	False
s134758	112	2	False	False
s82428	11	2	False	False
s81544	1697	2	False	False
s2034	9313	4	True	False
s129050	1572	2	False	False
s554	92	2	False	False
s1889	10	4	True	False
s82899	10	3	True	False
s82748	93	3	True	False
s366	131	3	True	False
s81611	327	2	False	False
s185	329	3	True	False
s2436	93	2	False	False
s2625	4715	4	True	False
s4029	227	2	False	False
s81640	30	2	False	False
s121001	97	2	False	False
s2344	95	2	False	False
s82449	1298	3	True	False
s1483	29277	4	True	False
s139630	67	2	False	False
s3619	118	2	False	False
s14	58	2	False	False
s137932	6	2	False	False
s4586	1	3	True	False
s81757	102	2	False	False
s82523	49	3	True	False
s3027	18388	4	True	False
s648	335	2	False	False
s132048	646	2	False	False
s4269	18549	2	False	False
s82633	76	4	True	False
s616	15	2	False	False
s129084	105	2	False	False
s2656	478771	4	True	False
s1345	319	4	True	False
s2483	183	3	True	False
s82709	770	2	False	False
s140275	311	2	False	False
s104873	171	2	False	False
